Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
1742955486.2045782,0.6454771848913818,0.05739469316838837,0.37725147469633075,0.024386216844085706,0.0529521936472333,0.9982944315804219,0.0030992727375450443
1742955486.2096884,0.6455017899801763,0.057392704518166276,0.3771794163901498,0.024525487499826658,0.05292572039539093,0.9982924195523201,0.00310058831501985
1742955486.2146108,0.6455286434585942,0.05739133434293591,0.3771098219451523,0.024667304904456913,0.05290540850298186,0.9982899953659451,0.003102736235108394
1742955486.2196782,0.6455586178828354,0.05739075598904362,0.37704437479782865,0.024816960614573984,0.052890011718372626,0.9982870876244664,0.0031073796913411527
1742955486.2246559,0.6455870766060897,0.05739016781030734,0.37698032622064476,0.02495971139474818,0.052878186843389845,0.9982841401571004,0.0031121815572209117
1742955486.229601,0.6456142712881119,0.05738924897530721,0.37692046431325876,0.025091086000182256,0.05286742095908334,0.9982814067969804,0.003115453082352882
1742955486.234674,0.6456402805909073,0.05738782889689855,0.37686358249176194,0.025209754738689423,0.0528568418872224,0.9982789750091025,0.0031161813972034563
1742955486.2395844,0.6456664636160885,0.05738534155888152,0.37680921649653565,0.02532506168316698,0.05284627589722136,0.9982766200578089,0.0031148387591467814
1742955486.2445433,0.6456937334628826,0.05738303209795928,0.3767606913266379,0.025441029444890014,0.05283579031672978,0.9982742298563703,0.003113725591929011
1742955486.2496145,0.6457225947767582,0.05738111956200275,0.37671777527638894,0.02555436742495486,0.05282512310722134,0.9982719030999708,0.0031125801804743544
1742955486.2545526,0.6457486724625388,0.05737899491275533,0.3766760597925932,0.025650093284852963,0.05281477931538092,0.9982700061036837,0.0031091339786773124
1742955486.2597,0.6457730802528175,0.057377101256103465,0.3766369144423934,0.02573231652747294,0.05280384686642364,0.9982684853159721,0.003103686065313429
1742955486.2647433,0.6457948263457908,0.05737489888547353,0.37660176662709344,0.02579794111321085,0.052792553632565915,0.9982674144809359,0.0030954322507904196
1742955486.2695882,0.6458161770251479,0.05737239107390398,0.37656947730523443,0.02585493440242228,0.052781230845174686,0.9982665681312112,0.0030859340642306935
1742955486.2745805,0.6458358806037214,0.057369393241540695,0.376537890670116,0.025903569762194864,0.05276958093690805,0.998265958191439,0.0030745922406736816
1742955486.279613,0.6458533331151105,0.05736594910576462,0.3765055873306826,0.02594265862332565,0.052757252491774,0.9982656362594272,0.003061084225207209
1742955486.2846394,0.6458684246203226,0.057361814220544746,0.3764754048200801,0.025974637768011625,0.052743915692822205,0.9982655583066344,0.0030451024535512773
1742955486.2895932,0.6458813867733085,0.057357282759563005,0.3764479857639499,0.0260010432225513,0.0527296314536531,0.9982656806452935,0.0030269727269641856
1742955486.294682,0.6458931432989928,0.05735294920670444,0.3764209433655671,0.02602438383063263,0.0527148385903825,0.9982659106570958,0.0030081320757538187
1742955486.2996101,0.6459028148723674,0.05734872861442361,0.37639447771912976,0.02604007878981973,0.0526999630697918,0.99826634549404,0.0029885854574597088
1742955486.304692,0.6459101120774381,0.05734394433084193,0.3763708453197603,0.026048644190901405,0.05268574444231551,0.9982669349230969,0.002967677142185668
1742955486.3096821,0.6459139071156921,0.0573383894061038,0.37634916437981125,0.026045824683555888,0.052671545848095205,0.9982678269264691,0.0029443162246347108
1742955486.314731,0.6459153428945065,0.05733181051676954,0.37632872043832233,0.026034428846287774,0.05265791499262923,0.9982689196000996,0.0029183323537238333
1742955486.3196137,0.6459163126496199,0.057324313091391785,0.37630922842148834,0.02602256947662902,0.052644952950359626,0.9982699910897691,0.0028913139436572114
1742955486.32474,0.6459173087282637,0.05731614583501468,0.37629063555635167,0.026011045011621936,0.05263194074587848,0.9982710585353443,0.0028632222143891665
1742955486.329679,0.6459184106562097,0.05730740365441963,0.3762730925454078,0.026000979491470524,0.0526183934082797,0.9982721191181679,0.002833713453751341
1742955486.3346355,0.6459192430724329,0.05729896555686702,0.3762573523166154,0.02599168903995387,0.052603311346818844,0.9982732410316213,0.0028035649488683447
1742955486.339597,0.6459201665215513,0.0572913952525908,0.37624271298467504,0.025983886223109456,0.052585960686985275,0.9982744432250381,0.002773156885502852
1742955486.3445935,0.6459213035372882,0.057284141752955965,0.37622832457825045,0.02597749199836033,0.05256674074295618,0.998275708147963,0.0027419334093350027
1742955486.349651,0.6459225128268227,0.057276129019604285,0.3762142317762058,0.025971721442157567,0.052545425941921485,0.9982770735182439,0.0027078378392536824
1742955486.3547277,0.6459237672093526,0.05726739208918739,0.3762002486969058,0.025966353360115678,0.05252308867103869,0.9982784855648696,0.0026718734891926135
1742955486.359695,0.6459250422403828,0.05725837620720897,0.3761861873719812,0.025960977526509887,0.05249989083783076,0.9982799427207696,0.0026353499390268653
1742955486.3646443,0.6459263880468867,0.057248665168675744,0.3761717352972308,0.0259556376488852,0.052474814876817606,0.9982815021207306,0.002596382379625436
1742955486.3695588,0.6459277339577171,0.05723919572451267,0.37615777733215133,0.025950727187114997,0.052448476761779037,0.9982831139973953,0.002557606594539436
1742955486.3746445,0.6459289031157216,0.057230341032909526,0.3761450568430887,0.02594648832999748,0.05242117205580841,0.9982847539560025,0.002520016396820423
