Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,wrench.force.x,wrench.force.y,wrench.force.z,wrench.torque.x,wrench.torque.y,wrench.torque.z
1742951742.0907357,59641,1742951742,90629276,ft_sensor0_wrench,-11.273200988769531,3.2034969329833984,-39.08747482299805,0.13050630688667297,0.18572527170181274,0.08380921930074692
1742951742.0974061,59642,1742951742,97310343,ft_sensor0_wrench,-11.30307388305664,3.3304061889648438,-39.201698303222656,0.1303359866142273,0.18613025546073914,0.0843958705663681
1742951742.1041105,59643,1742951742,104000188,ft_sensor0_wrench,-11.321314811706543,3.414377212524414,-39.29159927368164,0.13059934973716736,0.18525972962379456,0.08470466732978821
1742951742.1107807,59644,1742951742,110633023,ft_sensor0_wrench,-11.435418128967285,3.4536523818969727,-39.38124084472656,0.13083890080451965,0.18546144664287567,0.08472556620836258
1742951742.1173885,59645,1742951742,117308029,ft_sensor0_wrench,-11.45937728881836,3.437406539916992,-39.20827865600586,0.13103416562080383,0.1827297806739807,0.08426687121391296
1742951742.1240575,59646,1742951742,123980449,ft_sensor0_wrench,-11.471894264221191,3.3865175247192383,-38.94548034667969,0.132392019033432,0.18058070540428162,0.08372018486261368
1742951742.1307247,59647,1742951742,130630235,ft_sensor0_wrench,-11.503366470336914,3.2211437225341797,-38.61518478393555,0.13258877396583557,0.1798669397830963,0.08374077081680298
1742951742.1373525,59648,1742951742,137277430,ft_sensor0_wrench,-11.381153106689453,2.9885311126708984,-38.334659576416016,0.132171630859375,0.17694753408432007,0.08308064937591553
1742951742.144072,59649,1742951742,143968767,ft_sensor0_wrench,-11.35834789276123,2.839658737182617,-38.24995422363281,0.13351035118103027,0.17782923579216003,0.08197493851184845
1742951742.1507156,59650,1742951742,150645304,ft_sensor0_wrench,-11.360289573669434,2.6916446685791016,-38.2335319519043,0.1335793435573578,0.1790858954191208,0.08201926946640015
1742951742.157378,59651,1742951742,157276985,ft_sensor0_wrench,-11.262914657592773,2.7192134857177734,-38.16700744628906,0.13526922464370728,0.17837348580360413,0.08244012296199799
1742951742.1640365,59652,1742951742,163943661,ft_sensor0_wrench,-11.249366760253906,2.7975034713745117,-38.095516204833984,0.135804682970047,0.17846694588661194,0.08228616416454315
1742951742.1707015,59653,1742951742,170615555,ft_sensor0_wrench,-11.256918907165527,2.8842687606811523,-37.9921875,0.1343197226524353,0.17730729281902313,0.08266572654247284
